Car_ID,Brand,Model,Car_Type,Year,Fuel_Type,Transmission,Mileage,Engine_cc,Power_HP,Seats,Color,Price_INR,Condition,Owner_Type,Insurance_Status,Registration_City,Service_History,Accident_History,Car_Availability
789,Kia,Picanto,Hatchback,2014,Diesel,Automatic,19.6,1858,83,2,Black,1502017,Used,1st,Valid,Stephaniemouth,Yes,No,Sold
790,Mercedes,C-Class Coupe,Coupe,2010,Petrol,Automatic,11.48,2855,102,4,Silver,2017543,Used,1st,Valid,Sarafort,No,Yes,Sold
791,Nissan,Micra,Hatchback,2025,Diesel,Manual,21.7,1342,239,5,White,736604,Used,2nd,Valid,West Ashleyside,Yes,Yes,Sold
792,Audi,A5 Cabriolet,Convertible,2009,CNG,Manual,13.41,2953,381,2,Grey,1961974,New,2nd,Valid,South Carloshaven,No,Yes,Sold
793,Ford,Mustang Mach-E,EV,2006,CNG,Automatic,17.78,4925,282,7,Grey,4300689,New,3rd,Expired,North Mary,Yes,Yes,Available
794,Renault,Duster,SUV,2019,Petrol,Automatic,18.29,3720,83,7,Black,2821517,New,1st,Valid,North Nancytown,Yes,Yes,Available
795,Ford,Endeavour,SUV,2010,Petrol,Manual,12.04,2332,155,5,Silver,4048506,New,2nd,Expired,Jamieberg,No,No,Available
796,Hyundai,Kona Electric,EV,2019,Diesel,Manual,19.63,4634,407,4,Silver,4829149,Used,1st,Valid,Port Mia,No,No,Sold
797,Maruti,WagonR EV,EV,2018,Petrol,Manual,13.95,2287,285,2,Green,2407862,New,2nd,Expired,Lake Ashleyside,No,Yes,Sold
798,Honda,Amaze,Sedan,2009,Diesel,Automatic,11.2,1798,129,7,Grey,1919041,Used,2nd,Valid,Sarahside,No,No,Available
799,Skoda,Slavia,Sedan,2010,CNG,Manual,15.59,3860,64,5,Black,2706378,Used,3rd,Expired,New Brian,No,No,Sold
800,Kia,Seltos,SUV,2022,Diesel,Manual,17.79,3316,126,5,Silver,2081305,New,2nd,Valid,Sarahside,No,No,Available
801,Renault,K-ZE,EV,2023,EV,Manual,13.33,2638,125,5,Green,1444172,New,3rd,Valid,Richmondport,No,Yes,Available
802,Toyota,bZ4X,EV,2025,Petrol,Automatic,15.92,4906,176,8,Green,3014433,Used,3rd,Expired,Sarafort,No,No,Available
803,Mahindra,Marazzo EV,MPV,2025,Diesel,Manual,15.05,4816,369,8,Blue,4894977,Used,1st,Valid,Shawnshire,No,No,Available
804,Tata,Nexon,SUV,2018,EV,Automatic,15.09,3948,56,4,Black,1693894,Used,3rd,Expired,Velazquezmouth,No,No,Available
805,Volkswagen,ID.4,EV,2009,Petrol,Manual,19.26,3329,179,7,Red,2968820,New,2nd,Valid,South James,No,Yes,Sold
806,Nissan,Kicks,SUV,2009,Diesel,Manual,20.48,1260,428,4,Black,3430568,Used,1st,Valid,Lake Brian,No,Yes,Sold
807,Mercedes,C-Class,Sedan,2016,Petrol,Manual,10.21,1058,75,2,Red,4069727,Used,1st,Expired,West Jennifer,No,Yes,Sold
808,Skoda,Kushaq,SUV,2009,Petrol,Manual,19.81,4890,94,8,Grey,4031054,New,1st,Expired,East Johnchester,Yes,Yes,Available
809,Honda,Honda e,EV,2016,Diesel,Manual,22.2,1730,414,7,Red,4521812,New,2nd,Valid,North Victoriahaven,No,Yes,Available
810,Renault,KWID,Hatchback,2005,Diesel,Automatic,17.21,4908,339,4,Green,1828389,New,1st,Expired,Sarafort,No,Yes,Sold
811,Hyundai,Creta,SUV,2014,Diesel,Manual,10.3,1275,58,4,Red,500548,Used,2nd,Expired,Amyhaven,No,No,Available
812,Audi,A5,Coupe,2011,CNG,Automatic,11.69,3669,109,4,Black,162349,Used,1st,Expired,South James,No,No,Available
813,Audi,A5,Coupe,2024,EV,Automatic,15.58,4864,247,8,Blue,3881695,Used,2nd,Expired,Velazquezmouth,No,Yes,Available
814,Toyota,Fortuner,SUV,2022,CNG,Automatic,21.7,2668,226,2,Red,4636965,Used,2nd,Expired,South James,No,No,Sold
815,Honda,City,Sedan,2014,EV,Automatic,17.18,2911,77,7,White,3743180,Used,1st,Expired,Sarahside,Yes,No,Sold
816,Toyota,bZ4X,EV,2012,Diesel,Automatic,18.12,4078,411,7,White,2091186,Used,3rd,Expired,Lake Krista,Yes,No,Available
817,Maruti,Ertiga,SUV,2025,Petrol,Manual,21.91,1150,86,8,Blue,3591898,New,2nd,Valid,Richmondport,No,Yes,Sold
818,Toyota,Corolla,Sedan,2023,Petrol,Automatic,20.52,2933,286,2,Black,2566227,New,1st,Expired,West Michaelfurt,Yes,No,Sold
819,Maruti,Dzire,Sedan,2019,CNG,Automatic,20.31,1229,157,4,Green,179813,Used,3rd,Valid,North Nancystad,Yes,Yes,Available
820,Ford,Figo,Hatchback,2005,Diesel,Manual,18.75,4260,275,4,White,3384311,New,3rd,Expired,Lesterstad,Yes,Yes,Sold
821,Audi,A5,Coupe,2019,Petrol,Automatic,23.12,4824,328,2,Black,3782431,New,2nd,Valid,Port Rickyshire,Yes,Yes,Sold
822,Toyota,Glanza,Hatchback,2021,Diesel,Automatic,16,3200,340,4,White,1860488,Used,3rd,Valid,Graybury,Yes,No,Available
823,Nissan,Leaf,EV,2007,Diesel,Automatic,18.4,4168,262,4,Blue,750302,Used,3rd,Expired,North Nancytown,No,Yes,Available
824,Renault,Duster,SUV,2015,EV,Automatic,13.49,1000,380,2,Grey,241938,New,1st,Valid,Robertschester,No,Yes,Available
825,Tata,Tiago,Hatchback,2022,Petrol,Automatic,12.16,2912,198,2,Blue,3663160,Used,3rd,Expired,West Jennifer,No,No,Sold
826,Mercedes,GLE,SUV,2008,Petrol,Automatic,12.74,3849,224,2,White,4797559,Used,1st,Valid,Velazquezmouth,No,No,Available
827,Mercedes,GLE,SUV,2010,Diesel,Automatic,12.76,2967,286,7,Red,3099561,New,1st,Expired,Lake Ashleyside,No,Yes,Sold
828,Hyundai,Kona Electric,EV,2022,CNG,Automatic,10.43,1873,215,7,Silver,2019487,Used,1st,Expired,Lake Ashleyside,Yes,Yes,Available
829,Hyundai,Creta,SUV,2017,Diesel,Automatic,21.19,4441,148,7,Silver,1337155,Used,1st,Valid,North Victoriahaven,No,No,Available
830,Maruti,Baleno,Hatchback,2005,CNG,Automatic,19.42,1600,95,4,Blue,1761478,Used,3rd,Expired,Scottfurt,Yes,No,Sold
831,Tata,Harrier,SUV,2017,Petrol,Manual,12.39,4547,347,8,Black,4934612,Used,2nd,Expired,West Ashleyside,No,No,Available
832,Maruti,WagonR EV,EV,2012,CNG,Automatic,10.08,1064,123,4,Silver,3182438,New,1st,Expired,North Nancytown,Yes,Yes,Available
833,Ford,Fusion,Sedan,2022,CNG,Automatic,23.4,2593,139,5,Green,3189146,Used,2nd,Expired,Port Nicolefurt,No,Yes,Available
834,Kia,Carnival,SUV,2010,Petrol,Automatic,15.26,3845,167,5,Grey,4915599,Used,3rd,Expired,Lesterstad,Yes,No,Sold
835,Renault,Kiger,SUV,2009,EV,Automatic,22.35,2343,443,8,Silver,371459,Used,3rd,Valid,New John,Yes,Yes,Available
836,Maruti,Swift,Hatchback,2007,CNG,Manual,22.98,1049,348,7,Silver,3105403,New,3rd,Expired,South Carloshaven,Yes,Yes,Sold
837,Honda,WR-V,SUV,2020,Diesel,Automatic,19.28,1059,275,2,Black,4427023,New,3rd,Expired,Port Mia,Yes,Yes,Available
838,Nissan,Micra,Hatchback,2025,Petrol,Automatic,15.93,2142,342,5,Black,4906471,New,3rd,Expired,Robertschester,No,No,Available
839,Volkswagen,Vento,Sedan,2025,Petrol,Manual,20.99,2499,382,7,Grey,2550039,Used,1st,Valid,Amyhaven,No,No,Sold
840,Kia,Picanto,Hatchback,2021,Diesel,Automatic,21.37,4440,428,7,Black,2959384,Used,3rd,Expired,Lesterstad,Yes,Yes,Available
841,Nissan,Kicks,SUV,2025,EV,Manual,22.88,3577,347,5,Black,3800314,Used,3rd,Valid,Hallport,No,No,Sold
842,MG,ZS EV Hatch,Hatchback,2015,Diesel,Automatic,23.75,1403,415,8,Green,3471541,Used,3rd,Expired,Scottfurt,Yes,No,Sold
843,Kia,Seltos,SUV,2023,Petrol,Manual,11.15,1242,317,2,White,4435977,New,3rd,Expired,Lake Tiffany,Yes,Yes,Sold
844,Toyota,Innova Crysta,MPV,2019,CNG,Automatic,12.55,1585,271,4,Grey,3004316,New,2nd,Expired,Daniellehaven,No,Yes,Available
845,Ford,Tourneo,MPV,2007,EV,Manual,23.82,2695,209,2,Blue,4047218,New,3rd,Expired,Robertschester,Yes,No,Sold
846,Hyundai,Venue,SUV,2012,CNG,Manual,14.17,4567,391,8,Blue,2762369,Used,3rd,Valid,Lake Krista,Yes,No,Sold
847,Ford,Fusion,Sedan,2016,EV,Automatic,11.09,1112,210,5,Black,1494200,New,1st,Valid,Lesterstad,Yes,Yes,Available
848,BMW,3 Series,Sedan,2019,Diesel,Automatic,22.16,2102,443,7,Silver,3151160,Used,1st,Valid,Robertschester,Yes,Yes,Sold
849,Mercedes,C-Class,Sedan,2009,CNG,Automatic,19.86,2232,250,4,Red,4219944,New,2nd,Expired,Robertschester,No,Yes,Available
850,Kia,Carens,SUV,2023,Petrol,Automatic,18.2,3670,279,4,Green,281283,Used,3rd,Valid,Scottfurt,Yes,Yes,Sold
851,Mercedes,C-Class,Sedan,2024,EV,Automatic,16.81,3009,263,4,Blue,1539665,Used,2nd,Valid,North Tiffany,No,No,Available
852,Audi,A6,Sedan,2025,Diesel,Manual,21.81,1670,163,8,Grey,810818,Used,2nd,Valid,New Josephshire,Yes,Yes,Available
853,Honda,Amaze,Sedan,2017,CNG,Automatic,13.34,4970,165,4,Blue,2646252,Used,3rd,Valid,South Monica,Yes,Yes,Sold
854,Mercedes,GLC,SUV,2025,Petrol,Manual,23.21,1584,123,5,Blue,4809118,Used,2nd,Expired,Jennifermouth,Yes,Yes,Sold
855,Hyundai,Creta,SUV,2025,Petrol,Manual,13.19,3363,310,5,Blue,3586927,New,2nd,Expired,Baldwinhaven,No,Yes,Available
856,Kia,EV6,EV,2013,Diesel,Automatic,11.12,3599,71,8,Grey,4445644,New,2nd,Valid,Baldwinhaven,No,No,Available
857,Hyundai,Kona Electric,EV,2014,Petrol,Manual,21.57,4522,265,8,Grey,2194075,New,2nd,Valid,Daniellehaven,Yes,No,Sold
858,BMW,X5,SUV,2005,EV,Automatic,18.48,2355,265,4,Silver,1803584,New,2nd,Valid,South Michaelmouth,Yes,Yes,Available
859,Ford,EcoSport,SUV,2014,EV,Manual,11.25,3509,357,5,Red,4213473,New,2nd,Expired,Stephaniemouth,Yes,No,Sold
860,Maruti,Baleno,Hatchback,2016,Petrol,Manual,14.33,2931,296,7,Blue,975349,New,3rd,Expired,New Yolanda,No,No,Sold
861,Mahindra,Scorpio,SUV,2014,Diesel,Automatic,23.09,852,400,8,Silver,1358629,New,3rd,Expired,New Brian,No,No,Sold
862,Hyundai,Staria,MPV,2025,CNG,Automatic,20.18,4969,143,2,Red,2320735,Used,3rd,Expired,Jamieberg,No,Yes,Available
863,Renault,Duster,SUV,2022,CNG,Automatic,16.44,1035,84,4,Grey,4428235,New,3rd,Expired,Linburgh,No,Yes,Available
864,Mercedes,EQC,EV,2018,CNG,Automatic,23.09,2884,208,8,Blue,2619307,Used,3rd,Valid,Lake Tiffany,No,Yes,Sold
865,Hyundai,Kona Electric,EV,2014,Petrol,Automatic,24.22,847,197,8,Blue,1499088,Used,2nd,Expired,Robertschester,No,Yes,Sold
866,Mercedes,E-Class Cabriolet,Convertible,2020,Petrol,Automatic,10.94,2958,376,7,Black,2700213,Used,3rd,Valid,Stephaniemouth,Yes,No,Sold
867,Toyota,Innova Crysta,MPV,2010,Diesel,Manual,19.05,872,72,8,Green,2571767,New,1st,Expired,Lake Tiffany,Yes,No,Sold
868,BMW,4 Series,Coupe,2016,Diesel,Automatic,15.92,4103,405,4,White,2314742,Used,3rd,Valid,New Brian,No,No,Sold
869,Audi,Q7,SUV,2009,EV,Automatic,24.16,4071,287,8,Red,978939,New,3rd,Expired,East Johnchester,No,No,Available
870,BMW,i4,EV,2016,EV,Manual,10.37,3805,99,4,Blue,194047,Used,3rd,Valid,Port Mia,No,No,Available
871,Nissan,Micra,Hatchback,2018,CNG,Manual,22,1206,82,7,Black,4640217,New,3rd,Expired,Robertschester,No,Yes,Sold
872,Audi,A5 Cabriolet,Convertible,2008,EV,Manual,15.92,4614,346,2,Silver,3454659,New,3rd,Valid,New Brian,No,Yes,Sold
873,Mercedes,C-Class Coupe,Coupe,2017,Diesel,Automatic,12.99,3941,279,8,Blue,2424465,New,1st,Valid,West Isaiah,Yes,No,Available
874,Hyundai,Aura,Sedan,2023,EV,Automatic,10.49,4484,167,5,Blue,2542359,Used,3rd,Valid,Lake Krista,No,Yes,Available
875,BMW,Z4,Convertible,2009,Diesel,Manual,11.55,1352,162,8,Red,4264137,New,1st,Valid,New Michelleshire,No,Yes,Sold
876,Audi,A3,Sedan,2006,CNG,Manual,24.74,3887,318,7,Black,3957980,Used,3rd,Expired,Richmondport,Yes,Yes,Available
877,Ford,Figo,Hatchback,2021,Diesel,Automatic,20.43,2869,64,4,Red,3886711,New,1st,Valid,New Brian,No,Yes,Available
878,Toyota,Innova Crysta,MPV,2023,Diesel,Automatic,21.09,3224,410,5,Grey,2460063,Used,1st,Valid,Lake Katherine,No,Yes,Sold
879,Kia,EV6,EV,2011,Diesel,Manual,22.93,4111,70,8,Silver,2121952,Used,3rd,Valid,North Gina,Yes,No,Sold
880,Honda,Honda e,EV,2023,CNG,Automatic,20.08,1669,264,5,White,4500820,New,1st,Expired,Lake Brian,No,No,Sold
881,Mahindra,Marazzo EV,MPV,2012,EV,Manual,24.82,2288,436,4,Grey,615525,New,3rd,Valid,North Tiffany,Yes,Yes,Available
882,Honda,Honda e,EV,2009,EV,Manual,19.2,3021,221,5,Black,1406442,New,2nd,Expired,Velazquezmouth,Yes,Yes,Available
883,Volkswagen,ID.4,EV,2009,Diesel,Manual,17.8,1015,222,4,Grey,4776909,New,2nd,Valid,Sarahside,Yes,Yes,Sold
884,Volkswagen,ID.4,EV,2018,CNG,Automatic,24.92,3880,264,5,Silver,1699589,Used,1st,Expired,New Billymouth,No,No,Sold
885,Tata,Nexon,SUV,2010,Diesel,Automatic,13.59,3313,280,5,Blue,760186,New,2nd,Valid,Shawnshire,Yes,Yes,Available
886,BMW,Z4,Convertible,2013,Diesel,Manual,17.42,3593,364,4,Green,3078585,New,1st,Expired,Sarahside,No,Yes,Available
887,Nissan,Sunny,Sedan,2021,Diesel,Automatic,17.83,1978,182,2,Black,4866436,Used,2nd,Valid,Lake Brian,No,No,Sold
888,Mahindra,XUV700,SUV,2025,EV,Manual,23.23,1013,219,5,Red,1818234,Used,1st,Valid,Claudiatown,Yes,Yes,Sold
889,Skoda,Fabia,Hatchback,2017,CNG,Manual,20.02,1044,449,8,Grey,3715504,New,3rd,Expired,Lake Krista,Yes,Yes,Sold
890,Honda,Amaze,Sedan,2006,EV,Automatic,22.01,1599,442,7,Silver,2966994,Used,3rd,Valid,West Ashleyside,No,Yes,Sold
891,BMW,Z4,Convertible,2012,CNG,Automatic,14.82,3044,65,4,White,478215,Used,2nd,Expired,New Yolanda,Yes,No,Available
892,Ford,EcoSport,SUV,2025,Diesel,Automatic,15.24,4094,164,8,White,1258069,New,1st,Valid,Stephaniemouth,No,No,Sold
893,Mercedes,EQC,EV,2025,CNG,Manual,24.15,3870,367,8,Black,3294165,Used,2nd,Expired,New Josephshire,No,Yes,Sold
894,Honda,Odyssey,MPV,2006,CNG,Automatic,13.52,2169,145,4,Blue,2601140,New,1st,Valid,West Jennifer,Yes,Yes,Sold
895,Skoda,Slavia,Sedan,2018,Petrol,Manual,23.8,4105,433,7,Green,2593565,Used,3rd,Expired,New Billymouth,No,No,Sold
896,MG,ZS EV Hatch,Hatchback,2021,Diesel,Manual,16.13,4491,79,8,Black,2141565,Used,3rd,Expired,Robertschester,Yes,Yes,Sold
897,Nissan,Altima,Sedan,2006,CNG,Manual,14.23,2734,124,2,White,189935,Used,3rd,Expired,Arnoldmouth,Yes,Yes,Sold
898,Kia,EV6,EV,2024,Diesel,Automatic,24.22,3696,284,4,Green,3773419,Used,2nd,Expired,Daniellehaven,Yes,No,Available
899,Toyota,Fortuner,SUV,2019,Petrol,Manual,18.66,2224,167,8,Black,958948,New,2nd,Valid,Claudiatown,No,No,Sold
900,Tata,Altroz,Hatchback,2023,EV,Automatic,14.57,3645,216,8,Silver,4424693,Used,1st,Valid,New Josephshire,Yes,No,Available
901,Kia,Picanto,Hatchback,2023,EV,Manual,16.78,3634,183,4,Silver,1336696,New,1st,Valid,South Monica,No,Yes,Sold
902,Hyundai,Aura,Sedan,2017,Petrol,Manual,21.36,3881,304,7,Grey,583346,Used,3rd,Valid,Arnoldmouth,No,Yes,Available
903,Volkswagen,Golf,Hatchback,2008,Petrol,Manual,22.13,3802,359,5,Red,237096,Used,2nd,Valid,Amyhaven,Yes,No,Available
904,Renault,K-ZE,EV,2014,EV,Manual,24.03,1065,425,4,Grey,4295103,New,2nd,Valid,Jennifermouth,Yes,No,Sold
905,Renault,K-ZE,EV,2017,Petrol,Manual,10.85,831,184,4,Black,1550641,Used,2nd,Valid,Arnoldmouth,Yes,Yes,Available
906,BMW,i4,EV,2018,Diesel,Manual,21.8,2029,437,5,White,3394115,New,1st,Expired,Lake Brian,Yes,No,Available
907,Maruti,Dzire,Sedan,2020,Diesel,Manual,21.87,3462,103,7,White,3944852,New,1st,Expired,South Michaelmouth,Yes,No,Available
908,Maruti,WagonR EV,EV,2008,Petrol,Automatic,17.02,3649,443,8,Blue,3883630,New,2nd,Expired,Lake Brian,No,Yes,Available
909,Volkswagen,Golf,Hatchback,2020,Diesel,Automatic,21.07,4000,426,2,Blue,3511077,Used,3rd,Expired,Lake Katherine,Yes,Yes,Available
910,Mercedes,C-Class Coupe,Coupe,2011,Diesel,Manual,14.77,2097,173,8,Red,2870084,New,2nd,Expired,Claudiatown,No,Yes,Sold
911,Hyundai,Verna,Sedan,2025,Diesel,Automatic,14.71,1645,311,5,Silver,4101295,New,3rd,Valid,West Michaelfurt,Yes,Yes,Available
912,Skoda,Fabia,Hatchback,2012,CNG,Manual,10.9,2648,273,5,Black,2191504,New,3rd,Valid,North Nancystad,Yes,Yes,Sold
913,Tata,Tigor EV,EV,2012,Diesel,Manual,20.33,2592,59,7,Green,3916624,New,2nd,Valid,Amyhaven,No,No,Sold
914,Hyundai,Kona Electric,EV,2011,CNG,Automatic,15.53,4817,384,4,Silver,618713,Used,3rd,Valid,West Michaelfurt,Yes,No,Available
915,Hyundai,Kona Electric,EV,2014,EV,Automatic,18.73,3360,157,2,Red,1169714,Used,1st,Valid,West Jennifer,Yes,No,Available
916,Kia,Picanto,Hatchback,2020,Petrol,Automatic,13.19,2875,153,7,Black,242276,New,1st,Expired,New Michelleshire,No,Yes,Available
917,Maruti,Ertiga,MPV,2021,Diesel,Manual,16.92,4471,298,8,Black,2668208,New,1st,Expired,Port Nicolefurt,No,Yes,Sold
918,Mercedes,C-Class Coupe,Coupe,2010,Petrol,Automatic,15.88,3568,101,7,Black,3800321,New,1st,Expired,Lake Ashleyside,No,Yes,Sold
919,Skoda,Scala,Hatchback,2021,EV,Manual,10.69,828,358,5,Blue,3368266,Used,2nd,Valid,Hallport,Yes,No,Sold
920,Honda,Odyssey,MPV,2021,Petrol,Manual,11.52,4010,94,4,Black,409030,New,3rd,Valid,Lake Katherine,No,Yes,Sold
921,Volkswagen,T-Roc,SUV,2018,Diesel,Automatic,23.86,4380,99,4,Grey,1694547,New,3rd,Valid,Scottfurt,No,No,Sold
922,Mercedes,EQC,EV,2020,Petrol,Manual,22.7,1078,60,2,Green,3025321,Used,2nd,Valid,Lake Tiffany,Yes,Yes,Sold
923,Mercedes,EQC,EV,2006,CNG,Manual,18.78,963,348,8,Green,2957115,Used,2nd,Expired,West Jennifer,Yes,Yes,Available
924,Hyundai,Staria,MPV,2012,Diesel,Manual,13.07,2140,240,4,Silver,498092,New,1st,Expired,South Nicholas,No,No,Available
925,Mercedes,E-Class Cabriolet,Convertible,2021,Diesel,Automatic,19.43,823,240,5,White,3244465,Used,2nd,Expired,Port Mia,No,Yes,Available
926,Maruti,Alto,Hatchback,2009,Diesel,Manual,10.66,2594,114,7,Red,1869861,New,1st,Valid,Sarahside,Yes,No,Sold
927,Mahindra,XUV500,SUV,2022,EV,Automatic,20.33,4186,94,8,Red,3264688,Used,1st,Valid,West Isaiah,No,No,Sold
928,Mahindra,Scorpio,SUV,2013,CNG,Manual,16.78,2803,421,2,Green,1506071,Used,3rd,Valid,Lake Tiffany,No,No,Sold
929,Tata,Tigor,Sedan,2010,EV,Automatic,11.15,4095,381,4,Grey,3445652,New,1st,Expired,Arnoldmouth,Yes,Yes,Sold
930,Honda,CR-V,SUV,2024,EV,Automatic,16.13,2518,372,5,Green,3434476,New,3rd,Expired,Claudiatown,Yes,Yes,Sold
931,Toyota,Fortuner,SUV,2005,Diesel,Manual,22.75,2415,153,7,Blue,3897533,Used,2nd,Valid,Stephaniemouth,No,No,Available
932,Audi,Q5,SUV,2022,Petrol,Manual,22.85,2289,340,4,Green,4366435,New,3rd,Expired,North Nancytown,No,Yes,Available
933,Tata,Tigor EV,EV,2022,Petrol,Manual,23.71,3914,284,4,Silver,1339888,Used,3rd,Valid,South James,No,Yes,Available
934,Mercedes,EQC,EV,2017,EV,Automatic,22.83,4565,283,8,Silver,1880679,New,3rd,Valid,Lake Ashleyside,Yes,No,Sold
935,Toyota,Yaris,Sedan,2010,EV,Automatic,19.2,2580,102,2,Black,3935568,Used,3rd,Valid,Port Nicolefurt,Yes,Yes,Available
936,Skoda,Enyaq,EV,2005,Petrol,Automatic,20.75,4835,346,7,Green,2737430,New,3rd,Expired,Jamieberg,Yes,Yes,Available
937,Maruti,Baleno,Hatchback,2017,Diesel,Automatic,24.24,2056,285,8,Silver,4806694,Used,3rd,Valid,West Isaiah,Yes,No,Sold
938,Ford,Tourneo,MPV,2020,Petrol,Automatic,24.36,3286,278,5,Silver,2973396,New,1st,Expired,North Nancystad,No,Yes,Available
939,Skoda,Enyaq,EV,2019,Petrol,Manual,16.9,1933,282,8,Blue,410085,New,1st,Valid,East Johnchester,No,No,Available
940,BMW,X3,SUV,2008,Diesel,Manual,21.96,4577,178,2,Blue,4910762,New,2nd,Valid,West Jennifer,No,Yes,Sold
941,Mercedes,C-Class Coupe,Coupe,2010,Petrol,Automatic,10.13,2887,384,4,Red,640695,New,1st,Valid,New Brian,No,Yes,Sold
942,Honda,WR-V,SUV,2023,Diesel,Automatic,10.52,2264,407,8,Green,3220800,New,3rd,Expired,Lake Katherine,Yes,Yes,Sold
943,Ford,EcoSport,SUV,2007,Diesel,Manual,10.96,3735,230,4,Blue,3336041,Used,2nd,Expired,South Nicholas,No,Yes,Available
944,Hyundai,Verna,Sedan,2017,EV,Automatic,18.45,3167,193,8,Black,4783942,New,3rd,Expired,West Ashleyside,No,No,Available
945,Honda,Jazz,Hatchback,2008,Diesel,Manual,23.47,4446,339,4,Silver,3006790,Used,3rd,Valid,Lesterstad,Yes,Yes,Available
946,Volkswagen,ID.4,EV,2019,Petrol,Manual,18.4,1511,373,5,Red,3523631,Used,3rd,Valid,South Nicholas,No,Yes,Sold
947,Honda,Amaze,Sedan,2005,Diesel,Automatic,15.73,4425,217,5,Black,4830571,New,1st,Valid,Port Nicolefurt,No,Yes,Sold
948,Skoda,Scala,Hatchback,2014,EV,Manual,18.52,4775,406,5,Green,4973589,New,1st,Valid,Daniellehaven,Yes,Yes,Sold
949,MG,Hector,SUV,2016,EV,Manual,12.42,2746,94,4,Grey,3047849,New,1st,Valid,New Yolanda,Yes,No,Sold
950,Mahindra,XUV700,SUV,2021,CNG,Automatic,23.38,3452,161,4,Blue,3794755,New,3rd,Valid,New Michelleshire,Yes,Yes,Sold
951,Nissan,Rogue,SUV,2011,Petrol,Manual,22.85,1404,95,4,Silver,1463704,Used,1st,Valid,Port Nicolefurt,No,Yes,Sold
952,Tata,Nexon EV,EV,2007,Diesel,Manual,14,4460,336,8,Green,548807,Used,2nd,Valid,North Nancytown,No,No,Available
953,Nissan,Leaf,EV,2025,EV,Automatic,21.83,4074,295,2,Silver,1678500,Used,3rd,Expired,North Tiffany,Yes,No,Sold
954,Skoda,Slavia,Sedan,2022,CNG,Manual,24.71,4595,317,4,White,4128468,Used,3rd,Valid,New Brian,Yes,Yes,Sold
955,Renault,Kiger,SUV,2022,Petrol,Automatic,13.38,2120,124,4,Blue,357373,New,2nd,Valid,Jamieberg,Yes,No,Sold
956,Ford,Aspire,Sedan,2025,Diesel,Automatic,18.23,1299,58,2,Silver,2545178,Used,2nd,Valid,North Gina,No,No,Available
957,BMW,X1,SUV,2016,CNG,Manual,17.81,2843,189,4,Grey,2563447,New,1st,Valid,New Brian,Yes,No,Available
958,Renault,Duster,SUV,2016,EV,Manual,15.53,3749,369,5,Silver,4295060,Used,2nd,Expired,Lake Tiffany,No,No,Available
959,Mercedes,E-Class Cabriolet,Convertible,2023,EV,Automatic,23.8,4395,430,5,Grey,3960509,Used,3rd,Valid,Graybury,Yes,No,Available
960,Renault,K-ZE,EV,2015,EV,Automatic,12.4,2888,281,8,White,4933542,New,3rd,Valid,Hallport,Yes,No,Available
961,Renault,K-ZE,EV,2021,Petrol,Automatic,22.19,3443,323,8,Black,723288,New,3rd,Valid,North Bethanyville,No,No,Available
962,BMW,iX,EV,2005,EV,Automatic,13.36,3324,220,8,Black,2215374,New,1st,Valid,New Yolanda,No,No,Sold
963,BMW,4 Series,Coupe,2018,Petrol,Manual,13.45,2367,51,8,Red,3564456,New,2nd,Valid,Lake Katherine,Yes,Yes,Available
964,Audi,A5,Coupe,2014,CNG,Automatic,15.47,1771,70,4,White,533436,Used,1st,Expired,New John,Yes,No,Sold
965,Nissan,Altima,Sedan,2007,CNG,Automatic,13.91,1052,316,2,Blue,2778024,Used,2nd,Expired,Stephaniemouth,Yes,No,Sold
966,Renault,Duster,SUV,2016,Petrol,Automatic,22.55,1573,227,2,Grey,214918,New,1st,Valid,New Josephshire,No,Yes,Sold
967,Nissan,Micra,Hatchback,2007,Diesel,Automatic,11.42,2980,102,2,Grey,3730183,Used,1st,Valid,Lake Krista,No,No,Available
968,Mercedes,E-Class Cabriolet,Convertible,2010,Diesel,Manual,11.47,1036,166,5,White,3836699,Used,2nd,Expired,North Gina,No,Yes,Available
969,BMW,i4,EV,2018,Diesel,Automatic,15.13,1977,357,2,Black,2772399,New,1st,Valid,North Nancytown,Yes,No,Sold
970,Hyundai,Verna,Sedan,2023,EV,Manual,21.78,1646,245,7,Black,4293043,Used,2nd,Expired,South James,Yes,No,Available
971,Nissan,Sunny,Sedan,2022,Petrol,Manual,18.55,3886,233,5,Grey,2314099,Used,2nd,Valid,Jamieberg,No,No,Sold
972,Tata,Tigor,Sedan,2017,EV,Automatic,21.74,3090,123,8,Silver,4687413,Used,2nd,Expired,Port Mia,No,Yes,Available
973,Maruti,Swift,Hatchback,2024,EV,Automatic,19.96,1375,267,5,Black,1141421,New,1st,Valid,Lake Ashleyside,Yes,Yes,Available
974,Audi,Q5,SUV,2015,CNG,Manual,23.25,3279,175,4,Grey,4041318,Used,1st,Expired,Lake Krista,Yes,Yes,Available
975,Kia,Picanto,Hatchback,2020,Petrol,Automatic,10.23,1827,383,8,Grey,4887195,Used,1st,Expired,North Bethanyville,No,No,Sold
976,Mahindra,Marazzo,MPV,2006,Petrol,Manual,19.61,4004,64,7,Grey,4248504,Used,1st,Expired,West Jennifer,Yes,Yes,Sold
977,Audi,A5 Cabriolet,Convertible,2016,Petrol,Automatic,14.4,4788,154,5,Silver,4206854,Used,2nd,Valid,East Johnchester,No,No,Sold
